date,station,dchl,cchl,ddo,do,dspm,cspm,ext,sal,tem,no2,no32,nh,po4,dSi,chl_merge,spm_merge,do_merge,din
1990-03-20,32,10.9,10.9,NA,NA,NA,NA,2.2,25.80666666666667,14.893333333333334,NA,NA,NA,NA,NA,10.833333333333334,NA,NA,NA
1990-03-30,21,4.6,4.766666666666667,NA,NA,NA,NA,2.1,29.153333333333332,14.426666666666666,NA,NA,NA,NA,NA,4.7,NA,NA,NA
1990-03-30,22,NA,3.933333333333333,NA,NA,NA,NA,1.8,29.240000000000002,14.116666666666667,NA,NA,NA,NA,NA,3.933333333333333,NA,NA,NA
1990-03-30,24,3.4,3.533333333333333,NA,NA,NA,NA,1.9,29.103333333333335,14.15,NA,NA,NA,NA,NA,3.5,NA,NA,NA
1990-03-30,27,3.7,4.066666666666666,NA,NA,NA,NA,1.6,28.283333333333335,15.34,NA,NA,NA,NA,NA,3.966666666666667,NA,NA,NA
1990-03-30,30,6,5.6,NA,NA,NA,NA,2.2,27.95,15.546666666666667,NA,NA,NA,NA,NA,5.733333333333333,NA,NA,NA
1990-03-30,32,7.5,7.3,NA,NA,NA,NA,2.8,27.213333333333335,15.866666666666667,NA,NA,NA,NA,NA,7.366666666666666,NA,NA,NA
1990-04-05,21,3.4,3.033333333333333,NA,NA,NA,NA,1.1,30.49,14.02,NA,NA,NA,NA,NA,3.1666666666666665,NA,NA,NA
1990-04-05,22,NA,2.466666666666667,NA,NA,NA,NA,0.9,30.863333333333333,13.26,NA,NA,NA,NA,NA,2.466666666666667,NA,NA,NA
1990-04-05,24,2.7,3.1,NA,NA,NA,NA,0.9,30.286666666666665,13.75,NA,NA,NA,NA,NA,2.966666666666667,NA,NA,NA
1990-04-05,27,NA,4.166666666666667,NA,NA,NA,NA,1.1,29.153333333333332,15.256666666666666,NA,NA,NA,NA,NA,4.166666666666667,NA,NA,NA
1990-04-05,30,5.7,6.366666666666667,NA,NA,NA,NA,1.8,28.426666666666666,15.923333333333334,NA,NA,NA,NA,NA,6.133333333333334,NA,NA,NA
1990-04-05,32,NA,4.8,NA,NA,NA,NA,1.9,27.903333333333332,16.26,NA,NA,NA,NA,NA,4.8,NA,NA,NA
1990-04-12,21,4.4,4.7,NA,NA,NA,NA,1.5,29.436666666666667,16.106666666666666,NA,NA,NA,NA,NA,4.6000000000000005,NA,NA,NA
1990-04-12,22,NA,4.466666666666667,NA,NA,NA,NA,0.8,29.843333333333334,15.196666666666667,NA,NA,NA,NA,NA,4.466666666666667,NA,NA,NA
1990-04-12,24,6.7,4.566666666666667,NA,NA,NA,NA,0.9,29.653333333333332,15.386666666666667,NA,NA,NA,NA,NA,5.333333333333334,NA,NA,NA
1990-04-12,27,14,24.866666666666667,NA,NA,NA,NA,1.1,28.78,16.403333333333332,NA,NA,NA,NA,NA,21.433333333333334,NA,NA,NA
1990-04-12,30,20.7,18.7,NA,NA,NA,NA,1.3,28.426666666666666,16.68,NA,NA,NA,NA,NA,19.433333333333334,NA,NA,NA
1990-04-12,32,17.4,17.099999999999998,NA,NA,NA,NA,2.6,27.983333333333334,17.066666666666666,NA,NA,NA,NA,NA,17.266666666666666,NA,NA,NA
1990-04-18,3,1.9,2.3,NA,NA,NA,NA,2.9,1.79,17.566666666666666,0.89,31.46,7.38,3.22,238.8,2.1666666666666665,NA,NA,38.84
1990-04-18,6,NA,1.2,NA,NA,NA,NA,3.5,6.81,17.583333333333332,1.08,41.06,9.07,4.11,212.79,1.2,NA,NA,50.13
1990-04-18,9,0.8,1.3,NA,NA,NA,NA,3.5,13.846666666666666,16.873333333333335,1.09,42.23,12.07,4.47,166.07,1.1333333333333333,NA,NA,54.3
1990-04-18,13,0.5,0.2,NA,NA,NA,NA,1.6,23.836666666666666,16.12666666666667,0.86,30.34,9.92,3.68,96.34,0.3,NA,NA,40.26
1990-04-18,15,5.9,4.833333333333334,NA,NA,NA,NA,1.1,25.796666666666667,15.946666666666667,0.73,25.58,5.79,3.22,77.97,5.166666666666667,NA,NA,31.369999999999997
1990-04-18,18,NA,1.6333333333333333,NA,NA,NA,NA,0.8,29.75,14.99,0.56,20.63,6.91,3.05,48.07,1.6333333333333333,NA,NA,27.54
1990-04-18,21,5.1,4.133333333333334,NA,NA,NA,NA,0.7,30.426666666666666,15.21,0.59,21.69,6.57,3.7,35.95,4.433333333333334,NA,NA,28.26
1990-04-18,22,NA,2.7666666666666666,NA,NA,NA,NA,0.6,30.616666666666667,15.016666666666666,0.53,20.26,9.46,3.44,36.51,2.7666666666666666,NA,NA,29.720000000000002
1990-04-18,24,NA,8.333333333333334,NA,NA,NA,NA,0.6,30.026666666666667,15.71,0.71,24.2,2.83,4.59,27.05,8.333333333333334,NA,NA,27.03
1990-04-18,27,13.7,14.9,NA,NA,NA,NA,0.8,29.476666666666667,16.62,0.44,10.09,2.27,4.54,5.71,14.5,NA,NA,12.36
1990-04-18,30,37,37,NA,NA,NA,NA,1.4,28.62,17.11,0.25,4,3.14,7.15,1.14,37,NA,NA,7.140000000000001
1990-04-18,32,61.5,69.23333333333333,NA,NA,NA,NA,1.6,28.16,17.586666666666666,0.18,3.88,1.01,8.86,1.14,66.56666666666666,NA,NA,4.89
1990-04-18,649,NA,2.3,NA,NA,NA,NA,2.3,0.33,17.253333333333334,0.66,21.68,10.32,2.68,247.26,2.3,NA,NA,32
1990-04-18,657,2.1,1.1,NA,NA,NA,NA,NA,0.09,17.24,0.56,17.04,13.57,2.54,251.45,1.4333333333333333,NA,NA,30.61
1990-05-30,3,NA,1.5,NA,NA,NA,NA,4.1,1.53,18.483333333333334,0.67,34.15,5.44,3.64,233.6,1.5,NA,NA,39.589999999999996
1990-05-30,6,NA,1.3,NA,NA,NA,NA,5,7.41,18.113333333333333,0.57,38.23,5.75,4.44,194.1,1.3,NA,NA,43.98
1990-05-30,9,0.9,1.1,NA,NA,NA,NA,3.1,15.396666666666667,17.29,0.72,39.26,7.6,4.8,151.9,1.0333333333333334,NA,NA,46.86
1990-05-30,13,1,0.9,NA,NA,NA,NA,1.4,22.916666666666664,16.756666666666668,0.82,33.54,6.54,4.34,105.7,0.9333333333333333,NA,NA,40.08
1990-05-30,15,1.5,1.2,NA,NA,NA,NA,2.5,28.313333333333333,15.75,0.78,25.51,6.22,3.6,63.5,1.3,NA,NA,31.73
1990-05-30,18,NA,1.6,NA,NA,NA,NA,1.2,31.53,14.64,0.66,17.6,6.01,2.7,29.3,1.6,NA,NA,23.61
1990-05-30,649,NA,1.5,NA,NA,NA,NA,3.6,0.23333333333333334,18.61,1.05,31.59,8.94,3.19,267.6,1.5,NA,NA,40.53
1990-05-30,657,1.1,1.1,NA,NA,NA,NA,2.4,0.11,18.386666666666667,1.04,30.65,14.9,3.24,277.2,1.1,NA,NA,45.55
1990-05-31,21,3.1,3.1,NA,NA,NA,NA,1.3,30.783333333333335,16.423333333333336,0.95,19.16,9.28,4.46,32.98,3.1,NA,NA,28.439999999999998
1990-05-31,22,NA,3.1,NA,NA,NA,NA,1.1,30.923333333333336,15.96,0.52,19.55,7.94,3.71,33.51,3.1,NA,NA,27.490000000000002
1990-05-31,24,3.6,3.1,NA,NA,NA,NA,1.9,30.796666666666667,16.763333333333332,1,19.13,8.56,4.54,29.03,3.2666666666666666,NA,NA,27.689999999999998
1990-05-31,27,3.4,3.1,NA,NA,NA,NA,2.1,30.473333333333333,17.746666666666666,1.12,19.19,7.95,6.09,30.76,3.2,NA,NA,27.14
1990-05-31,30,2.3,3.1,NA,NA,NA,NA,1.6,29.853333333333335,17.42666666666667,1.5,29.31,8.11,9.67,53.1,2.8333333333333335,NA,NA,37.42
1990-06-28,3,2.4,2,NA,NA,NA,NA,4.9,1.7566666666666666,21.293333333333333,NA,NA,NA,NA,NA,2.1333333333333333,NA,NA,NA
1990-06-28,6,0.1,0.6,NA,NA,NA,NA,5.7,5.85,20.966666666666665,NA,NA,NA,NA,NA,0.43333333333333335,NA,NA,NA
1990-06-28,9,0.3,0.5,NA,NA,NA,NA,6.1,14.493333333333334,19.86,NA,NA,NA,NA,NA,0.43333333333333335,NA,NA,NA
1990-06-28,13,0.7,0.5333333333333333,NA,NA,NA,NA,3.9,25.46666666666667,18.803333333333335,NA,NA,NA,NA,NA,0.6,NA,NA,NA
1990-06-28,15,NA,0.1,NA,NA,NA,NA,1.5,26.333333333333332,18.453333333333333,NA,NA,NA,NA,NA,0.1,NA,NA,NA
1990-06-28,657,NA,1.5,NA,NA,NA,NA,2.3,0.11,21.796666666666667,NA,NA,NA,NA,NA,1.5,NA,NA,NA
1990-06-29,21,1.9,1.8,NA,NA,NA,NA,1.9,31.186666666666667,17.343333333333334,NA,NA,NA,NA,NA,1.8333333333333333,NA,NA,NA
1990-06-29,22,NA,1.7,NA,NA,NA,NA,1.9,31.14,17.266666666666666,NA,NA,NA,NA,NA,1.7,NA,NA,NA
1990-06-29,24,1.5,1.8,NA,NA,NA,NA,2.5,30.95,18.296666666666667,NA,NA,NA,NA,NA,1.7,NA,NA,NA
1990-06-29,27,2.2,2,NA,NA,NA,NA,5,30.76,19.616666666666667,NA,NA,NA,NA,NA,2.066666666666667,NA,NA,NA
1990-06-29,30,2,2,NA,NA,NA,NA,3.4,30.686666666666667,19.95,NA,NA,NA,NA,NA,2,NA,NA,NA
1990-07-30,3,NA,2.066666666666667,NA,NA,NA,NA,2.7,4.07,21.513333333333332,1.75,35.67,0.37,4.38,217.32,2.066666666666667,NA,NA,36.04
1990-07-30,6,1.6,1.7,NA,NA,NA,NA,3.5,10.246666666666666,20.696666666666665,3.32,46.01,0.38,5.43,190.33,1.6666666666666667,NA,NA,46.39
1990-07-30,9,NA,1.5,NA,NA,NA,NA,1.6,18.41,20.330000000000002,3.22,44.89,1.26,5.44,144.98,1.5,NA,NA,46.15
1990-07-30,13,5.7,5.566666666666666,NA,NA,NA,NA,1.1,26.123333333333335,19.28,1.83,34.89,2.53,4.59,98.33,5.6,NA,NA,37.42
1990-07-30,15,3.5,3.3,NA,NA,NA,NA,1.1,28.253333333333334,18.706666666666667,1.4,31.02,4.63,4.29,83.48,3.3666666666666667,NA,NA,35.65
1990-07-30,18,5.1,5.3,NA,NA,NA,NA,1,30.71,17.476666666666667,1.1,25.22,6.92,3.74,62.13,5.233333333333333,NA,NA,32.14
1990-07-30,649,NA,3,NA,NA,NA,NA,3.2,1.76,21.14,0.82,28.72,1.13,3.59,227.1,3,NA,NA,29.849999999999998
1990-07-30,657,2.3,1.9,NA,NA,NA,NA,1.8,0.08,22.563333333333333,1.06,15.91,7.14,2.33,227.29,2.033333333333333,NA,NA,23.05
1990-07-31,21,4.3,3.966666666666667,NA,NA,NA,NA,1.1,31.683333333333334,17.916666666666668,1.26,25.08,9.17,3.91,56.87,4.066666666666666,NA,NA,34.25
1990-07-31,22,NA,2.2666666666666666,NA,NA,NA,NA,0.9,31.7,17.256666666666668,NA,NA,NA,NA,NA,2.2666666666666666,NA,NA,NA
1990-07-31,24,2.6,2.1,NA,NA,NA,NA,1.8,31.66,18.38,1.81,28.39,9.77,4.56,60.74,2.2666666666666666,NA,NA,38.16
1990-07-31,27,2.7,2.5,NA,NA,NA,NA,1.1,31.57,20.733333333333334,3.61,45.13,0.76,8.48,96.03,2.566666666666667,NA,NA,45.89
1990-07-31,30,2.1,2.5,NA,NA,NA,NA,NA,31.586666666666666,21.68,3.11,50.69,0.13,12.44,116.27,2.3666666666666667,NA,NA,50.82
1990-08-22,3,2.5,2.3,NA,NA,NA,NA,2.6,2.16,21.496666666666666,NA,NA,NA,NA,NA,2.3666666666666667,NA,NA,NA
1990-08-22,6,1.4,1,NA,NA,NA,NA,2.8,6.35,21.236666666666668,NA,NA,NA,NA,NA,1.1333333333333333,NA,NA,NA
1990-08-22,9,1.4,1.3,NA,NA,NA,NA,3.8,12.786666666666667,20.580000000000002,NA,NA,NA,NA,NA,1.3333333333333333,NA,NA,NA
1990-08-22,13,0.6,1,NA,NA,NA,NA,3.1,24.64,20.393333333333334,NA,NA,NA,NA,NA,0.8666666666666667,NA,NA,NA
1990-08-22,15,NA,1.6,NA,NA,NA,NA,3.3,25.86,20.37666666666667,NA,NA,NA,NA,NA,1.6,NA,NA,NA
1990-08-22,649,3.4,2.8,NA,NA,NA,NA,2.9,0.9199999999999999,21.623333333333335,NA,NA,NA,NA,NA,3,NA,NA,NA
1990-08-22,657,1.4,1,NA,NA,NA,NA,1.9,0.09,22.503333333333334,NA,NA,NA,NA,NA,1.1333333333333333,NA,NA,NA
1990-08-23,21,2,2.4,NA,NA,NA,NA,1,31.793333333333333,17.976666666666667,NA,NA,NA,NA,NA,2.2666666666666666,NA,NA,NA
1990-08-23,22,2.4,2.4,NA,NA,NA,NA,2.3,32.01,17.586666666666666,NA,NA,NA,NA,NA,2.4,NA,NA,NA
1990-08-23,24,1.9,2.4,NA,NA,NA,NA,1.2,31.67,18.95,NA,NA,NA,NA,NA,2.2333333333333334,NA,NA,NA
1990-08-23,27,2.6,2.4,NA,NA,NA,NA,2.2,31.896666666666665,21.07,NA,NA,NA,NA,NA,2.466666666666667,NA,NA,NA
1990-08-23,30,2.5,2.3,NA,NA,NA,NA,3.4,32.06666666666667,21.826666666666664,NA,NA,NA,NA,NA,2.3666666666666667,NA,NA,NA
1990-12-06,3,1.3,1,NA,NA,NA,NA,1.8,5.306666666666667,11.086666666666666,NA,NA,NA,NA,NA,1.1,NA,NA,NA
1990-12-06,6,0.9,1,NA,NA,NA,NA,2.7,12.196666666666667,10.826666666666666,NA,NA,NA,NA,NA,0.9666666666666667,NA,NA,NA
1990-12-06,9,0.9,0.8,NA,NA,NA,NA,2.3,18.29,10.876666666666667,NA,NA,NA,NA,NA,0.8333333333333334,NA,NA,NA
1990-12-06,13,1,0.8,NA,NA,NA,NA,2.3,26.643333333333334,11.026666666666667,NA,NA,NA,NA,NA,0.8666666666666667,NA,NA,NA
1990-12-06,15,1.4,1.1,NA,NA,NA,NA,1.5,27.843333333333334,10.896666666666667,NA,NA,NA,NA,NA,1.2,NA,NA,NA
1990-12-06,18,1.2,0.8,NA,NA,NA,NA,1.2,31.173333333333336,11.143333333333334,NA,NA,NA,NA,NA,0.9333333333333333,NA,NA,NA
1990-12-06,649,1.4,1.3,NA,NA,NA,NA,1.9,2.99,10.803333333333335,NA,NA,NA,NA,NA,1.3333333333333333,NA,NA,NA
1990-12-06,657,1.1,0.9,NA,NA,NA,NA,2.3,0.25333333333333335,9.66,NA,NA,NA,NA,NA,0.9666666666666667,NA,NA,NA
1990-12-07,21,1.5,1.5,NA,NA,NA,NA,1,31.25,11.366666666666667,0.83,20.52,7.98,3.47,47.96,1.5,NA,NA,28.5
1990-12-07,22,NA,1.6,NA,NA,NA,NA,1.9,31.42,11.403333333333334,0.88,20.69,8.65,3.47,45.41,1.6,NA,NA,29.340000000000003
1990-12-07,24,NA,1.7,NA,NA,NA,NA,2.2,30.97,11.63,1.15,24.26,9.26,4.41,55.38,1.7,NA,NA,33.52
1990-12-07,27,1.9,1.9,NA,NA,NA,NA,2,31.733333333333334,11.966666666666667,3.51,43.86,4.6,9.91,89.55,1.9,NA,NA,48.46
1990-12-07,30,1.5,1.8,NA,NA,NA,NA,NA,31.84,11.9,4.72,49.57,3.8,11.16,95.65,1.7,NA,NA,53.37
1991-01-07,3,0.5,0.2,NA,NA,NA,NA,2.4,4.38,6.296666666666667,NA,NA,NA,NA,NA,0.3,NA,NA,NA
1991-01-07,6,0.1,0.23333333333333334,NA,NA,NA,NA,3.9,11.116666666666667,6.35,NA,NA,NA,NA,NA,0.2,NA,NA,NA
1991-01-07,9,NA,1.1,NA,NA,NA,NA,4.1,21.176666666666666,6.726666666666667,NA,NA,NA,NA,NA,1.1,NA,NA,NA
1991-01-07,13,1,1,NA,NA,NA,NA,1.9,24.94,7.133333333333334,NA,NA,NA,NA,NA,1,NA,NA,NA
1991-01-07,15,NA,2.2,NA,NA,NA,NA,1.4,29.176666666666666,7.8533333333333335,NA,NA,NA,NA,NA,2.2,NA,NA,NA
1991-01-07,649,1.7,1.5666666666666667,NA,NA,NA,NA,2.5,1.69,5.65,NA,NA,NA,NA,NA,1.6,NA,NA,NA
1991-01-07,657,NA,4,NA,NA,NA,NA,NA,0.1,5.28,NA,NA,NA,NA,NA,4,NA,NA,NA
1991-01-08,21,1.1,1.7,NA,NA,NA,NA,1.2,30.503333333333334,8.046666666666667,NA,NA,NA,NA,NA,1.5,NA,NA,NA
1991-01-08,22,NA,1.7,NA,NA,NA,NA,1.4,30.51,7.923333333333334,NA,NA,NA,NA,NA,1.7,NA,NA,NA
1991-01-08,24,2,1.7,NA,NA,NA,NA,1.6,30.766666666666666,7.573333333333333,NA,NA,NA,NA,NA,1.8,NA,NA,NA
1991-01-08,27,1.7,1.7,NA,NA,NA,NA,1.6,30.95,7.723333333333334,NA,NA,NA,NA,NA,1.7,NA,NA,NA
1991-01-08,30,1.8,1.6,NA,NA,NA,NA,1.8,30.623333333333335,7.723333333333334,NA,NA,NA,NA,NA,1.6666666666666667,NA,NA,NA
1991-01-08,32,1.4,1.6,NA,NA,NA,NA,2.8,29.913333333333334,7.4366666666666665,NA,NA,NA,NA,NA,1.5333333333333334,NA,NA,NA
1991-02-06,3,NA,1.2,NA,NA,NA,NA,2.3,4.286666666666666,10,1.22,33.96,13.71,3.66,260.1,1.2,NA,NA,47.67
1991-02-06,6,1.1,1.4,NA,NA,NA,NA,3,10.253333333333334,9.953333333333333,1.15,32.54,16.87,3.99,193.7,1.3,NA,NA,49.41
1991-02-06,9,NA,1.5,NA,NA,NA,NA,3.6,15.936666666666666,10.11,1.06,30.37,16.68,3.72,146,1.5,NA,NA,47.05
1991-02-06,13,1.8,1.6,NA,NA,NA,NA,3.8,25.41,10.606666666666666,0.86,22.25,10.96,3.2,75.33,1.6666666666666667,NA,NA,33.21
1991-02-06,15,1.6,1.7666666666666666,NA,NA,NA,NA,2.7,25.36,10.61,0.82,22.36,10.88,3.23,77.82,1.7,NA,NA,33.24
1991-02-06,18,1.9,1.5,NA,NA,NA,NA,1.8,29.87333333333333,10.923333333333334,NA,NA,NA,NA,NA,1.6333333333333333,NA,NA,NA
1991-02-06,21,1.6,1.8,NA,NA,NA,NA,2.1,30.31,10.803333333333335,1.11,21.04,10.74,4.16,44.81,1.7333333333333334,NA,NA,31.78
1991-02-06,22,NA,1.8,NA,NA,NA,NA,1.7,30.23,10.826666666666666,1.13,22.81,11.98,4.54,47.41,1.8,NA,NA,34.79
1991-02-06,24,1.8,1.9333333333333333,NA,NA,NA,NA,2.4,30.19,10.9,1.26,39.16,13.26,7.72,68.36,1.9,NA,NA,52.419999999999995
1991-02-06,27,2.4,1.9,NA,NA,NA,NA,1.5,30.226666666666667,10.906666666666666,1.3,42.8,11.09,8.41,74.37,2.0666666666666664,NA,NA,53.89
1991-02-06,30,2.1,2.1,NA,NA,NA,NA,1.4,29.956666666666667,10.94,1.39,53.43,13.46,10.8,83.21,2.1,NA,NA,66.89
1991-02-06,32,2,2.1,NA,NA,NA,NA,2.4,29.683333333333334,11.053333333333333,1.49,70.06,11.31,13.1,90.99,2.066666666666667,NA,NA,81.37
1991-02-06,649,NA,1.4,NA,NA,NA,NA,NA,1.6033333333333333,9.3533333333333335,1.23,33.36,13.27,3.78,295,1.4,NA,NA,46.629999999999995
1991-02-06,657,1.1,1.3,NA,NA,NA,NA,NA,0.11,9.293333333333333,1.07,30.64,24.03,4.62,309.6,1.2333333333333334,NA,NA,54.67
1991-02-12,30,4.9,4.133333333333334,NA,NA,NA,NA,1.4,29.633333333333333,12.353333333333333,NA,NA,NA,NA,NA,4.433333333333334,NA,NA,NA
1991-02-12,32,3.4,3.533333333333333,NA,NA,NA,NA,2,29.009999999999998,12.193333333333333,NA,NA,NA,NA,NA,3.466666666666667,NA,NA,NA
1991-02-12,34,2.5,2.9,NA,NA,NA,NA,2.1,29.013333333333335,12.049999999999999,NA,NA,NA,NA,NA,2.7666666666666666,NA,NA,NA
1991-03-05,21,3.8,3.9,NA,NA,NA,NA,3.8,29.506666666666668,13.103333333333333,0.9,37.73,7.88,7.88,66.57,3.8666666666666667,NA,NA,45.61
